Transaction_ID,Date,Customer_ID,Gender,Age,Product_Category,Quantity,Price_per_Unit,Total_Amount,Store_Location,Payment_Method,Customer_Type,Discount_Applied,Final_Amount,Day_of_the_Week,Sales_Representative,Total_Amount_Normalized,Final_Amount_Normalized
904,2023-07-04,CUST904,Male,28,Clothing,1,500,500,Miami,Cash,New,13.47,432.65,Tuesday,Russell Dunn,0.1919191919191919,0.16670622516021188
905,2023-04-02,CUST905,Male,58,Beauty,1,300,300,Boston,Mobile Payment,VIP,14.17,257.49,Sunday,Russell Dunn,0.1111111111111111,0.09594129856225918
906,2023-06-04,CUST906,Female,20,Clothing,1,50,50,Houston,Cash,New,6.86,46.57,Sunday,Thomas Jackson,0.010101010101010102,0.010729273453557486
907,2023-01-08,CUST907,Female,45,Electronics,1,25,25,Seattle,Cash,New,8.44,22.89,Sunday,Thomas Jackson,0.0,0.0011625147081845686
908,2023-12-29,CUST908,Male,46,Beauty,4,300,1200,Seattle,Mobile Payment,Returning,19.59,964.92,Friday,Nicholas Wolf,0.47474747474747475,0.381744176063913
909,2023-10-01,CUST909,Male,26,Electronics,1,300,300,Los Angeles,Cash,VIP,10.23,269.31,Sunday,Philip Mcbride,0.1111111111111111,0.1007165979022215
910,2023-03-06,CUST910,Female,20,Beauty,3,50,150,Boston,Credit Card,Returning,4.51,143.235,Monday,Mr. Timothy Kent Jr.,0.050505050505050504,0.049782091617471054
911,2023-05-21,CUST911,Male,42,Electronics,3,300,900,Miami,Credit Card,Returning,5.56,849.96,Sunday,Richard Harris,0.35353535353535354,0.33530014796559926
912,2023-01-24,CUST912,Male,51,Beauty,3,50,150,Seattle,Cash,VIP,11.77,132.345,Tuesday,Mr. Timothy Kent Jr.,0.050505050505050504,0.04538251379918088
913,2023-01-28,CUST913,Male,29,Electronics,3,30,90,Chicago,Cash,VIP,6.1,84.51,Saturday,Steven Ramsey,0.026262626262626262,0.0260570955312369
914,2023-10-11,CUST914,Female,59,Electronics,1,500,500,Houston,Mobile Payment,New,1.43,492.85,Wednesday,Richard Harris,0.1919191919191919,0.19102712365985083
915,2023-05-30,CUST915,Female,26,Beauty,3,30,90,Seattle,Mobile Payment,New,6.9,83.79,Tuesday,Benjamin Martinez,0.026262626262626262,0.02576621435316813
916,2023-12-24,CUST916,Female,32,Electronics,1,50,50,San Francisco,Cash,Returning,16.1,41.95,Sunday,Kevin Mitchell,0.010101010101010102,0.008862785894282873
917,2023-03-06,CUST917,Female,57,Electronics,4,50,200,Chicago,Credit Card,New,18.5,163.0,Monday,David Saunders,0.0707070707070707,0.05776718395709503
918,2023-11-23,CUST918,Female,42,Electronics,3,30,90,Boston,Debit Card,Returning,11.65,79.515,Thursday,David Nguyen,0.026262626262626262,0.024039107358384798
919,2023-09-09,CUST919,Female,22,Beauty,2,25,50,Los Angeles,Mobile Payment,VIP,11.01,44.495000000000005,Saturday,Philip Mcbride,0.010101010101010102,0.009890970058428738
920,2023-02-22,CUST920,Female,28,Beauty,3,25,75,Miami,Credit Card,Returning,6.61,70.04249999999999,Wednesday,Terri Reilly,0.020202020202020204,0.020212201859417522
921,2023-01-07,CUST921,Male,51,Electronics,3,25,75,Boston,Cash,New,3.51,72.36749999999999,Saturday,Sarah Farley,0.020202020202020204,0.02115150566359793
922,2023-10-21,CUST922,Male,41,Electronics,1,50,50,San Francisco,Mobile Payment,New,11.77,44.115,Saturday,Sarah Farley,0.010101010101010102,0.00973744943667022
923,2023-05-26,CUST923,Male,32,Beauty,3,300,900,Chicago,Debit Card,Returning,10.82,802.62,Friday,Tara Herrera,0.35353535353535354,0.3161747105075775
924,2023-08-29,CUST924,Male,55,Beauty,2,50,100,Los Angeles,Cash,Returning,6.57,93.43,Tuesday,David Nguyen,0.030303030303030304,0.02966079012620001
925,2023-09-03,CUST925,Male,25,Electronics,1,300,300,Seattle,Debit Card,New,7.58,277.26,Sunday,Joyce Barnes,0.1111111111111111,0.10392841091006418
926,2023-08-14,CUST926,Male,22,Electronics,1,30,30,Los Angeles,Debit Card,Returning,3.13,29.061,Monday,Mr. Timothy Kent Jr.,0.00202020202020202,0.003655608805215661
927,2023-06-24,CUST927,Male,43,Electronics,4,500,2000,Miami,Debit Card,New,9.05,1819.0,Saturday,Billy Hamilton,0.797979797979798,0.7267938935152687
928,2023-04-05,CUST928,Female,35,Clothing,4,300,1200,San Francisco,Debit Card,Returning,16.04,1007.52,Wednesday,Kathryn Baker,0.47474747474747475,0.3989546457663153
929,2023-01-27,CUST929,Female,23,Beauty,3,25,75,San Francisco,Cash,New,0.66,74.505,Friday,Lisa Riley,0.020202020202020204,0.022015059160989597
930,2023-05-10,CUST930,Male,54,Clothing,4,50,200,Houston,Cash,New,8.14,183.72,Wednesday,Billy Hamilton,0.0707070707070707,0.06613809785929634
931,2023-09-02,CUST931,Male,30,Beauty,4,30,120,Boston,Mobile Payment,New,10.49,107.412,Saturday,Benjamin Martinez,0.03838383838383838,0.035309541003641066
932,2023-02-28,CUST932,Female,45,Beauty,4,25,100,Seattle,Mobile Payment,Returning,8.21,91.79,Tuesday,Tara Herrera,0.030303030303030304,0.028998227442821142
933,2023-02-03,CUST933,Male,22,Beauty,1,30,30,Boston,Cash,Returning,9.43,27.171,Friday,Benjamin Martinez,0.00202020202020202,0.0028920457127851367
934,2023-07-25,CUST934,Male,30,Beauty,1,500,500,Houston,Cash,VIP,15.89,420.55,Tuesday,Russell Dunn,0.1919191919191919,0.1618178053621117
935,2023-09-09,CUST935,Female,34,Beauty,1,50,50,Seattle,Cash,Returning,6.83,46.585,Saturday,Billy Hamilton,0.010101010101010102,0.010735333478100587
936,2023-02-07,CUST936,Male,57,Beauty,4,50,200,Seattle,Cash,Returning,17.34,165.32,Tuesday,Wendy Owens MD,0.0707070707070707,0.058704467753094396
937,2023-10-23,CUST937,Female,62,Beauty,1,500,500,San Francisco,Cash,Returning,17.39,413.05,Monday,Thomas Jackson,0.1919191919191919,0.158787793090562
938,2023-11-19,CUST938,Male,49,Clothing,4,50,200,New York,Cash,VIP,13.14,173.72,Sunday,Billy Hamilton,0.0707070707070707,0.06209808149723006
939,2023-12-18,CUST939,Female,46,Electronics,1,300,300,Boston,Credit Card,Returning,17.45,247.65,Monday,Benjamin Martinez,0.1111111111111111,0.09196592246198597
940,2023-01-28,CUST940,Female,20,Electronics,1,30,30,Chicago,Cash,New,14.95,25.515,Saturday,Sarah Farley,0.00202020202020202,0.0022230190032269635
941,2023-03-19,CUST941,Female,57,Clothing,2,25,50,San Francisco,Credit Card,New,18.07,40.965,Sunday,David Saunders,0.010101010101010102,0.008464844282619345
942,2023-03-18,CUST942,Male,51,Clothing,3,500,1500,San Francisco,Debit Card,Returning,14.86,1277.1,Saturday,Kathryn Baker,0.5959595959595959,0.5078654068548977
943,2023-10-16,CUST943,Female,57,Clothing,4,300,1200,New York,Cash,New,4.9,1141.2,Monday,Joyce Barnes,0.47474747474747475,0.45296158449441715
944,2023-06-05,CUST944,Male,44,Clothing,2,25,50,Chicago,Debit Card,VIP,16.18,41.91,Monday,Kevin Mitchell,0.010101010101010102,0.008846625828834605
945,2023-02-13,CUST945,Male,30,Beauty,1,25,25,San Francisco,Cash,New,17.63,20.5925,Monday,Nicholas Wolf,0.0,0.00023432094899984417
946,2023-05-08,CUST946,Male,62,Electronics,4,500,2000,Chicago,Debit Card,Returning,15.03,1699.4,Monday,Kathryn Baker,0.797979797979798,0.6784752978249562
947,2023-03-02,CUST947,Male,50,Beauty,1,300,300,Chicago,Credit Card,New,14.85,255.45,Thursday,Joyce Barnes,0.1111111111111111,0.09511713522439766
948,2023-10-13,CUST948,Female,23,Electronics,3,25,75,Houston,Credit Card,VIP,5.65,70.7625,Friday,Benjamin Martinez,0.020202020202020204,0.0205030830374863
949,2023-08-02,CUST949,Female,41,Electronics,2,25,50,Boston,Mobile Payment,New,8.0,46.0,Wednesday,Steven Ramsey,0.010101010101010102,0.010498992520919709
950,2023-11-07,CUST950,Male,36,Clothing,3,300,900,Miami,Cash,VIP,2.55,877.0500000000001,Tuesday,Joyce Barnes,0.35353535353535354,0.34624455229043677
951,2023-11-02,CUST951,Male,33,Beauty,2,50,100,Seattle,Credit Card,New,16.02,83.98,Thursday,Lisa Riley,0.030303030303030304,0.025842974664047388
952,2023-11-13,CUST952,Female,57,Clothing,1,25,25,Boston,Debit Card,New,18.64,20.34,Monday,Donna Lewis,0.0,0.00013231053585767045
953,2023-04-26,CUST953,Male,45,Beauty,3,30,90,Houston,Debit Card,Returning,0.85,89.235,Wednesday,Joyce Barnes,0.026262626262626262,0.02796600326231321
954,2023-09-25,CUST954,Female,50,Electronics,3,300,900,Seattle,Credit Card,VIP,6.29,843.39,Monday,David Saunders,0.35353535353535354,0.33264585721572165
955,2023-07-14,CUST955,Male,58,Clothing,1,25,25,San Francisco,Credit Card,New,18.43,20.3925,Friday,Wendy Owens MD,0.0,0.0001535206217585177
956,2023-08-19,CUST956,Male,30,Clothing,3,500,1500,New York,Credit Card,New,2.57,1461.45,Saturday,Lisa Riley,0.5959595959595959,0.5823431084895894
957,2023-08-15,CUST957,Female,60,Electronics,4,30,120,Los Angeles,Cash,Returning,15.96,100.848,Tuesday,Lisa Riley,0.03838383838383838,0.032657674263580766
958,2023-06-02,CUST958,Male,62,Electronics,2,25,50,Miami,Credit Card,New,13.0,43.5,Friday,Billy Hamilton,0.010101010101010102,0.009488988430403142
959,2023-10-29,CUST959,Female,42,Electronics,2,30,60,Los Angeles,Debit Card,Returning,8.81,54.714,Sunday,Wendy Owens MD,0.014141414141414142,0.014019462778824252
960,2023-08-08,CUST960,Male,59,Clothing,2,30,60,Chicago,Mobile Payment,New,0.23,59.862,Tuesday,Donna Lewis,0.014141414141414142,0.01609926320201597
961,2023-06-06,CUST961,Male,53,Beauty,4,50,200,New York,Cash,VIP,0.66,198.68,Tuesday,Benjamin Martinez,0.0707070707070707,0.07218196233694747
962,2023-10-19,CUST962,Male,44,Clothing,2,30,60,Los Angeles,Mobile Payment,Returning,3.85,57.69,Thursday,Tara Herrera,0.014141414141414142,0.015221771648175172
963,2023-11-14,CUST963,Female,55,Beauty,1,50,50,Miami,Debit Card,VIP,13.28,43.36,Tuesday,David Saunders,0.010101010101010102,0.009432428201334215
964,2023-01-31,CUST964,Male,24,Clothing,3,300,900,New York,Credit Card,New,8.76,821.16,Tuesday,Mr. Timothy Kent Jr.,0.35353535353535354,0.3236649008428484
965,2023-11-09,CUST965,Male,22,Clothing,4,50,200,New York,Credit Card,New,12.32,175.36,Thursday,Kathryn Baker,0.0707070707070707,0.06276064418060893
966,2023-02-20,CUST966,Male,60,Electronics,2,500,1000,New York,Cash,VIP,2.08,979.2,Monday,Kevin Mitchell,0.3939393939393939,0.3875133194289437
967,2023-04-17,CUST967,Male,62,Beauty,1,25,25,Boston,Cash,New,5.86,23.535,Monday,Russell Dunn,0.0,0.0014230957635378426
968,2023-11-17,CUST968,Female,48,Clothing,3,300,900,Miami,Cash,Returning,5.22,853.02,Friday,David Saunders,0.35353535353535354,0.33653639297239146
969,2023-04-19,CUST969,Female,40,Clothing,3,300,900,Miami,Credit Card,New,15.78,757.98,Wednesday,David Saunders,0.35353535353535354,0.2981400774673137
970,2023-05-16,CUST970,Male,59,Electronics,4,500,2000,New York,Debit Card,Returning,17.63,1647.4,Tuesday,Billy Hamilton,0.797979797979798,0.6574672127422115
971,2023-12-05,CUST971,Female,27,Electronics,4,50,200,San Francisco,Credit Card,VIP,19.13,161.74,Tuesday,Philip Mcbride,0.0707070707070707,0.05725814189547468
972,2023-02-11,CUST972,Male,49,Beauty,4,25,100,Boston,Credit Card,New,14.56,85.44,Saturday,Thomas Jackson,0.030303030303030304,0.02643281705290906
973,2023-03-22,CUST973,Male,60,Clothing,1,50,50,San Francisco,Credit Card,New,11.64,44.18,Wednesday,Philip Mcbride,0.010101010101010102,0.00976370954302365
974,2023-05-03,CUST974,Male,47,Beauty,1,30,30,Boston,Credit Card,VIP,10.17,26.949,Wednesday,Billy Hamilton,0.00202020202020202,0.0028023573495472662
975,2023-03-30,CUST975,Female,56,Clothing,4,50,200,Houston,Cash,VIP,9.98,180.04,Thursday,Billy Hamilton,0.0707070707070707,0.06465137183805594
976,2023-10-10,CUST976,Female,48,Beauty,2,300,600,Chicago,Cash,New,11.76,529.4399999999999,Tuesday,Lisa Riley,0.23232323232323232,0.20580954352865125
977,2023-02-08,CUST977,Female,35,Electronics,3,25,75,San Francisco,Mobile Payment,VIP,11.2,66.6,Wednesday,Billy Hamilton,0.020202020202020204,0.018821426226776215
978,2023-03-22,CUST978,Female,53,Clothing,3,50,150,New York,Cash,New,15.57,126.645,Wednesday,Steven Ramsey,0.050505050505050504,0.043079704472803106
979,2023-01-02,CUST979,Female,19,Beauty,1,25,25,Boston,Mobile Payment,New,14.86,21.285,Monday,Donna Lewis,0.0,0.0005140920820729327
980,2023-07-29,CUST980,Female,31,Electronics,3,25,75,San Francisco,Mobile Payment,VIP,10.59,67.0575,Saturday,Benjamin Martinez,0.020202020202020204,0.01900625697534075
981,2023-08-19,CUST981,Female,30,Electronics,2,30,60,New York,Debit Card,VIP,3.81,57.714,Saturday,Kevin Mitchell,0.014141414141414142,0.015231467687444131
982,2023-12-19,CUST982,Female,46,Beauty,3,30,90,Boston,Mobile Payment,Returning,4.09,86.319,Tuesday,Russell Dunn,0.026262626262626262,0.026787934491134688
983,2023-11-01,CUST983,Female,29,Clothing,1,300,300,Seattle,Credit Card,Returning,3.16,290.52000000000004,Wednesday,Steven Ramsey,0.1111111111111111,0.10928547260616407
984,2023-08-29,CUST984,Male,56,Clothing,1,500,500,Los Angeles,Cash,New,16.93,415.35,Tuesday,Kevin Mitchell,0.1919191919191919,0.15971699685383725
985,2023-05-30,CUST985,Female,19,Electronics,2,25,50,Houston,Debit Card,Returning,2.09,48.955,Tuesday,Kevin Mitchell,0.010101010101010102,0.01169281735591029
986,2023-01-17,CUST986,Female,49,Clothing,2,500,1000,New York,Credit Card,Returning,5.58,944.2,Tuesday,Wendy Owens MD,0.3939393939393939,0.37337326216171174
987,2023-04-29,CUST987,Female,30,Clothing,3,300,900,Seattle,Debit Card,Returning,6.72,839.52,Saturday,Steven Ramsey,0.35353535353535354,0.33108237088360204
988,2023-05-28,CUST988,Female,63,Clothing,3,25,75,Boston,Debit Card,Returning,3.78,72.16499999999999,Sunday,Steven Ramsey,0.020202020202020204,0.02106969533226609
989,2023-12-28,CUST989,Female,44,Electronics,1,25,25,Boston,Credit Card,Returning,12.2,21.95,Thursday,Kathryn Baker,0.0,0.0007827531701503391
990,2023-05-25,CUST990,Female,58,Beauty,2,500,1000,Seattle,Credit Card,VIP,4.97,950.3,Thursday,Benjamin Martinez,0.3939393939393939,0.37583767214257213
991,2023-12-26,CUST991,Female,34,Clothing,2,50,100,Chicago,Mobile Payment,New,13.61,86.39,Tuesday,Thomas Jackson,0.030303030303030304,0.026816618607305356
992,2023-08-21,CUST992,Female,57,Electronics,2,30,60,Miami,Credit Card,New,8.78,54.732,Monday,Benjamin Martinez,0.014141414141414142,0.014026734808275971
993,2023-02-06,CUST993,Female,48,Electronics,3,50,150,Seattle,Debit Card,Returning,19.43,120.855,Monday,Steven Ramsey,0.050505050505050504,0.040740534999166744
994,2023-12-18,CUST994,Female,51,Beauty,2,500,1000,San Francisco,Mobile Payment,VIP,19.98,800.2,Monday,Lisa Riley,0.3939393939393939,0.3151970265479575
995,2023-04-30,CUST995,Female,41,Clothing,1,30,30,Los Angeles,Cash,Returning,10.5,26.85,Sunday,Nicholas Wolf,0.00202020202020202,0.0027623611875628104
996,2023-05-16,CUST996,Male,62,Clothing,1,50,50,Seattle,Mobile Payment,VIP,7.71,46.145,Tuesday,David Nguyen,0.010101010101010102,0.01055757275816967
997,2023-11-17,CUST997,Male,52,Beauty,3,30,90,Houston,Mobile Payment,Returning,2.72,87.552,Friday,Billy Hamilton,0.026262626262626262,0.027286068508577458
998,2023-10-29,CUST998,Female,23,Beauty,4,25,100,Chicago,Credit Card,VIP,7.07,92.93,Sunday,Benjamin Martinez,0.030303030303030304,0.029458789308096697
999,2023-12-05,CUST999,Female,36,Electronics,3,50,150,Houston,Debit Card,Returning,12.81,130.785,Tuesday,Donna Lewis,0.050505050505050504,0.04475227124669855
1000,2023-04-12,CUST1000,Male,47,Electronics,4,30,120,New York,Credit Card,VIP,1.16,118.608,Wednesday,Joyce Barnes,0.03838383838383838,0.039832743322610456
1001,2023-11-14,CUST516,Male,30,Beauty,3,25,75,San Francisco,Cash,Returning,2.39,73.2075,Monday,Nicholas Wolf,0.020202020202020204,0.0214908670380115
1002,2023-01-21,CUST475,Male,26,Clothing,4,25,100,Los Angeles,Credit Card,VIP,11.53,88.47,Friday,David Saunders,0.030303030303030304,0.02765694201061514
1003,2023-03-06,CUST292,Male,20,Beauty,4,300,1200,Chicago,Mobile Payment,VIP,3.75,1155.0,Friday,Richard Harris,0.47474747474747475,0.4585368070740686
1004,2023-12-10,CUST058,Male,18,Clothing,5,300,1500,Los Angeles,Cash,VIP,9.18,1362.3,Monday,David Saunders,0.5959595959595959,0.5422863462597023
1005,2023-05-23,CUST398,Female,48,Clothing,1,300,300,Miami,Cash,Returning,3.58,289.26,Tuesday,Richard Harris,0.1111111111111111,0.1087764305445437
1006,2023-02-24,CUST054,Female,38,Electronics,5,500,2500,New York,Debit Card,New,12.98,2175.5,Friday,Kathryn Baker,1.0,0.8708204768229312
1007,2023-06-22,CUST862,Male,28,Electronics,4,300,1200,Los Angeles,Cash,New,19.71,963.48,Wednesday,Lisa Riley,0.47474747474747475,0.3811624137077755
1008,2024-01-12,CUST939,Female,46,Electronics,5,300,1500,Boston,Credit Card,Returning,17.45,1238.25,Monday,Benjamin Martinez,0.5959595959595959,0.49216994328827024
1009,2023-05-27,CUST652,Female,34,Beauty,5,50,250,San Francisco,Cash,Returning,8.06,229.85,Monday,Billy Hamilton,0.09090909090909091,0.08477469333750802
1010,2023-09-16,CUST200,Male,27,Beauty,4,50,200,New York,Cash,New,15.63,168.74,Friday,David Nguyen,0.0707070707070707,0.06008615334892107
1011,2023-09-16,CUST671,Male,62,Electronics,2,50,100,Seattle,Mobile Payment,New,9.28,90.72,Sunday,Thomas Jackson,0.030303030303030304,0.02856594569208005
1012,2023-11-09,CUST145,Female,39,Clothing,4,25,100,Chicago,Mobile Payment,VIP,16.8,83.2,Thursday,Russell Dunn,0.030303030303030304,0.025527853387806217
1013,2024-01-15,CUST544,Female,27,Electronics,3,25,75,Los Angeles,Mobile Payment,New,16.02,62.985,Saturday,Tara Herrera,0.020202020202020204,0.01736096031188926
1014,2023-03-13,CUST717,Male,57,Clothing,3,500,1500,New York,Mobile Payment,Returning,0.55,1491.75,Saturday,Kathryn Baker,0.5959595959595959,0.5945843580666501
1015,2023-08-12,CUST563,Male,20,Clothing,2,30,60,San Francisco,Mobile Payment,New,8.92,54.648,Wednesday,Terri Reilly,0.014141414141414142,0.01399279867083462
1016,2023-06-16,CUST867,Male,21,Electronics,4,500,2000,San Francisco,Debit Card,VIP,11.82,1763.6,Tuesday,Terri Reilly,0.797979797979798,0.7044122028694215
1017,2023-02-16,CUST235,Female,23,Electronics,5,500,2500,Seattle,Debit Card,VIP,19.77,2005.75,Tuesday,Tara Herrera,1.0,0.8022411990768562
1018,2023-03-04,CUST611,Male,51,Beauty,4,500,2000,New York,Credit Card,VIP,18.31,1633.8,Friday,Billy Hamilton,0.797979797979798,0.6519727904898014
1019,2023-12-15,CUST258,Female,37,Clothing,1,50,50,Miami,Credit Card,Returning,10.34,44.830000000000005,Monday,Terri Reilly,0.010101010101010102,0.010026310606557958
1020,2023-07-09,CUST542,Female,20,Beauty,5,50,250,Chicago,Mobile Payment,VIP,6.76,233.1,Saturday,Benjamin Martinez,0.09090909090909091,0.08608769865517955
1021,2024-01-03,CUST771,Male,24,Electronics,5,25,125,Miami,Cash,New,14.08,107.4,Wednesday,Thomas Jackson,0.04040404040404041,0.03530469298400658
1022,2023-02-20,CUST049,Female,54,Electronics,5,500,2500,Los Angeles,Credit Card,New,6.22,2344.5,Monday,Wendy Owens MD,1.0,0.939096753341851
1023,2023-07-20,CUST737,Female,33,Clothing,2,50,100,Seattle,Mobile Payment,Returning,2.44,97.56,Thursday,Philip Mcbride,0.030303030303030304,0.031329316883733374
1024,2023-08-30,CUST675,Female,45,Clothing,4,30,120,Miami,Cash,New,4.27,114.876,Friday,Nicholas Wolf,0.03838383838383838,0.03832500921628732
1025,2023-03-30,CUST753,Female,32,Clothing,5,30,150,Seattle,Debit Card,New,15.54,126.69,Tuesday,Donna Lewis,0.050505050505050504,0.04309788454643241
1026,2023-03-27,CUST433,Male,29,Beauty,3,50,150,Chicago,Credit Card,Returning,19.34,120.99,Monday,Terri Reilly,0.050505050505050504,0.040795075220054634
1027,2024-01-01,CUST781,Male,35,Beauty,1,500,500,Houston,Debit Card,Returning,11.52,442.4,Saturday,Terri Reilly,0.1919191919191919,0.1706452411132265
1028,2023-11-19,CUST334,Male,31,Electronics,5,300,1500,Miami,Mobile Payment,New,10.21,1346.85,Wednesday,Terri Reilly,0.5959595959595959,0.5360445209803099
1029,2023-01-21,CUST180,Male,41,Clothing,4,300,1200,Houston,Mobile Payment,New,4.27,1148.76,Sunday,Mr. Timothy Kent Jr.,0.47474747474747475,0.45601583686413927
1030,2023-03-11,CUST966,Male,60,Electronics,3,500,1500,New York,Cash,VIP,2.08,1468.8,Monday,Kevin Mitchell,0.5959595959595959,0.585312520515708
1031,2023-12-10,CUST641,Female,40,Electronics,5,300,1500,Miami,Cash,VIP,4.82,1427.7,Thursday,Terri Reilly,0.5959595959595959,0.5687080532676156
1032,2023-08-28,CUST633,Male,39,Beauty,5,30,150,Seattle,Credit Card,New,6.32,140.51999999999998,Monday,Lisa Riley,0.050505050505050504,0.04868522717517005
1033,2023-06-01,CUST353,Male,31,Electronics,4,500,2000,Chicago,Debit Card,Returning,5.99,1880.2,Sunday,Sarah Farley,0.797979797979798,0.7515187936511142
1034,2023-07-03,CUST157,Male,62,Electronics,2,500,1000,Chicago,Debit Card,VIP,10.72,892.8000000000001,Saturday,Donna Lewis,0.3939393939393939,0.35260757806069115
1035,2023-10-14,CUST809,Female,62,Beauty,1,50,50,Los Angeles,Credit Card,New,2.24,48.88,Monday,Nicholas Wolf,0.010101010101010102,0.011662517233194794
1036,2023-05-22,CUST203,Male,56,Clothing,5,500,2500,Boston,Debit Card,VIP,15.84,2104.0,Tuesday,Terri Reilly,1.0,0.8419343598341573
1037,2023-07-17,CUST447,Male,22,Beauty,5,500,2500,Boston,Mobile Payment,Returning,13.53,2161.75,Thursday,Tara Herrera,1.0,0.86526545432509
1038,2023-10-24,CUST555,Male,25,Beauty,3,300,900,Seattle,Mobile Payment,Returning,8.44,824.04,Thursday,Lisa Riley,0.35353535353535354,0.3248284255551234
1039,2023-11-15,CUST690,Female,52,Clothing,2,300,600,San Francisco,Mobile Payment,New,0.51,596.94,Sunday,Benjamin Martinez,0.23232323232323232,0.23307965397259858
1040,2023-02-10,CUST288,Male,28,Clothing,2,30,60,Seattle,Cash,Returning,2.24,58.656,Thursday,David Nguyen,0.014141414141414142,0.015612037228750776
1041,2023-03-07,CUST346,Male,59,Clothing,3,500,1500,Seattle,Credit Card,New,10.12,1348.2,Saturday,Tara Herrera,0.5959595959595959,0.5365899231891889
1042,2023-07-18,CUST669,Male,24,Beauty,2,300,600,Houston,Mobile Payment,VIP,18.12,491.28,Monday,Terri Reilly,0.23232323232323232,0.1903928410910064
1043,2023-09-24,CUST296,Female,22,Clothing,5,300,1500,Seattle,Debit Card,New,10.34,1344.9,Wednesday,Thomas Jackson,0.5959595959595959,0.5352567177897071
1044,2023-11-29,CUST776,Male,35,Clothing,3,30,90,Seattle,Cash,VIP,11.44,79.704,Tuesday,Steven Ramsey,0.026262626262626262,0.02411546366762785
1045,2023-05-20,CUST483,Male,55,Clothing,1,30,30,San Francisco,Debit Card,Returning,6.52,28.044,Tuesday,Thomas Jackson,0.00202020202020202,0.003244739141193522
1046,2024-01-15,CUST805,Female,30,Beauty,1,500,500,Chicago,Mobile Payment,Returning,6.18,469.1,Friday,Nicholas Wolf,0.1919191919191919,0.18143208479994344
1047,2023-11-18,CUST318,Male,61,Clothing,1,25,25,Miami,Mobile Payment,VIP,2.81,24.2975,Tuesday,Kathryn Baker,0.0,0.001731147011145395
1048,2023-05-11,CUST665,Male,57,Clothing,3,50,150,Chicago,Credit Card,VIP,15.25,127.125,Thursday,Billy Hamilton,0.050505050505050504,0.04327362525818229
1049,2023-08-22,CUST687,Female,53,Electronics,5,300,1500,Boston,Credit Card,Returning,11.28,1330.8,Thursday,Terri Reilly,0.5959595959595959,0.5295602947191935
1050,2023-12-16,CUST395,Male,50,Electronics,2,500,1000,San Francisco,Credit Card,New,11.88,881.1999999999999,Wednesday,Joyce Barnes,0.3939393939393939,0.3479211590806942
1051,2023-08-20,CUST029,Female,42,Electronics,1,30,30,Miami,Credit Card,Returning,18.79,24.363,Friday,Nicholas Wolf,0.00202020202020202,0.0017576091183169292
1052,2023-05-08,CUST252,Male,54,Electronics,1,300,300,Los Angeles,Credit Card,Returning,0.13,299.61,Friday,Philip Mcbride,0.1111111111111111,0.1129578474792823
1053,2023-09-07,CUST630,Male,42,Clothing,3,50,150,Boston,Debit Card,Returning,15.2,127.2,Tuesday,David Nguyen,0.050505050505050504,0.04330392538089779
1054,2023-06-30,CUST765,Male,43,Clothing,4,50,200,Boston,Debit Card,New,3.28,193.44,Friday,Donna Lewis,0.0707070707070707,0.07006499376322474
1055,2023-01-17,CUST484,Female,19,Clothing,1,300,300,Chicago,Debit Card,New,18.04,245.88,Friday,Lisa Riley,0.1111111111111111,0.09125083956590024
1056,2023-02-09,CUST913,Male,29,Electronics,5,30,150,Chicago,Cash,VIP,6.1,140.85000000000002,Saturday,Steven Ramsey,0.050505050505050504,0.04881854771511825
1057,2023-07-27,CUST955,Male,58,Clothing,5,25,125,San Francisco,Credit Card,New,18.43,101.9625,Friday,Wendy Owens MD,0.04040404040404041,0.03310793408713305
1058,2023-03-31,CUST760,Male,27,Beauty,5,500,2500,Houston,Credit Card,New,14.02,2149.5,Monday,Philip Mcbride,1.0,0.8603164342815589
1059,2023-09-10,CUST835,Male,37,Clothing,3,50,150,Houston,Debit Card,VIP,8.81,136.785,Thursday,Terri Reilly,0.050505050505050504,0.0471762810639383
1060,2023-06-30,CUST394,Female,27,Clothing,1,500,500,Los Angeles,Credit Card,Returning,6.88,465.6,Saturday,Tara Herrera,0.1919191919191919,0.18001807907322026
1061,2023-06-14,CUST056,Female,26,Clothing,3,300,900,New York,Debit Card,Returning,1.81,883.71,Wednesday,Terri Reilly,0.35353535353535354,0.3489352031875729
1062,2023-05-22,CUST376,Female,64,Beauty,5,30,150,New York,Credit Card,VIP,6.68,139.98000000000002,Tuesday,Wendy Owens MD,0.050505050505050504,0.04846706629161848
1063,2023-03-01,CUST063,Male,57,Electronics,3,25,75,Houston,Mobile Payment,New,18.99,60.7575,Sunday,Nicholas Wolf,0.020202020202020204,0.016461046667239004
1064,2023-06-20,CUST895,Female,55,Clothing,5,30,150,Chicago,Mobile Payment,New,16.31,125.535,Monday,David Nguyen,0.050505050505050504,0.04263126265661375
1065,2023-09-07,CUST479,Male,52,Electronics,2,300,600,Chicago,Debit Card,Returning,5.83,565.02,Thursday,David Nguyen,0.23232323232323232,0.22018392174488302
1066,2023-02-09,CUST964,Male,24,Clothing,4,300,1200,New York,Credit Card,New,8.76,1094.88,Tuesday,Mr. Timothy Kent Jr.,0.47474747474747475,0.43424822870532626
